val_loss,val_accuracy,loss,accuracy
0.11176042496562004,0.9663000106811523,0.4511664572676023,0.8753333
0.0661175964705646,0.9801999926567078,0.10025592346986135,0.9701667
0.05268992961850017,0.9832000136375427,0.07164588529070219,0.9784333
0.04586528326617554,0.9846000075340271,0.05818953322370847,0.9821
0.04475473170354962,0.9860000014305115,0.0474437203725179,0.9857
0.03799070922152605,0.9879000186920166,0.04080889134854078,0.9877667
0.032834559795691165,0.9894999861717224,0.03699915020465851,0.98871666
0.041011359471082684,0.9876000285148621,0.03262052904168765,0.98978335
0.03778595950836316,0.9876000285148621,0.029243841993808747,0.9913833
0.04023664630689891,0.98580002784729,0.025326542766143878,0.99193335
0.034174326756969096,0.9887999892234802,0.022737750557313363,0.9927667
0.037360139482095836,0.9886000156402588,0.02116321192185084,0.9927667
0.030090253229392693,0.9894999861717224,0.018491157089049616,0.99401665
0.029057474293617998,0.9905999898910522,0.01743095811456442,0.9946833
0.044976468443311754,0.9861000180244446,0.014876966098944346,0.9951
0.029322977543249727,0.9902999997138977,0.014513243506196887,0.9952
0.032276326696723846,0.9890000224113464,0.01207561573907733,0.9960833
0.03752728396840976,0.9886000156402588,0.011888758986567457,0.99651664
0.02928415635981946,0.9901999831199646,0.01131172220557928,0.9961
0.030609885154664517,0.9901000261306763,0.009468634586036206,0.99688333
0.035617560131464415,0.9883000254631042,0.009048014403879643,0.997
0.028977140802756186,0.9908999800682068,0.009674611823012432,0.99675
0.031032928358162463,0.9908999800682068,0.008027187338851704,0.99731666
0.04033298850635183,0.9887999892234802,0.00638182978319625,0.99785
0.02956660480645651,0.9914000034332275,0.00702082991724213,0.9975333
0.042364208436328044,0.9876000285148621,0.00840196062126973,0.9972
0.036690913959525645,0.9898999929428101,0.006728039092446367,0.99773335
0.03442154232371668,0.9907000064849854,0.0045858081380060565,0.9986167
0.04212430701273479,0.9890000224113464,0.0049922799627917505,0.99835
0.03869963159030303,0.9908000230789185,0.004283649870629112,0.99871665
