val_loss,val_accuracy,loss,accuracy
0.754785091082255,0.44999998807907104,0.7376782533100673,0.49571428
0.7435848999023438,0.4399999976158142,0.7274199598176139,0.51714283
0.7343504420916239,0.4266666769981384,0.719521426813943,0.5157143
0.7272845673561096,0.4233333468437195,0.7125523475238255,0.51
0.7219718074798585,0.4099999964237213,0.7074117210933141,0.50142854
0.7176189891497294,0.41999998688697815,0.7042324015072414,0.5042857
0.7140655128161112,0.40666666626930237,0.7019266860825675,0.5114286
0.7113619709014892,0.38999998569488525,0.6995150508199419,0.5042857
0.709203151067098,0.39666667580604553,0.6981593452181135,0.5042857
0.7076235143343608,0.41999998688697815,0.6969902569907053,0.50285715
0.7060244846343994,0.40666666626930237,0.6964498799187796,0.5
0.704805866877238,0.4166666567325592,0.695514976297106,0.49714285
0.703684561252594,0.4033333361148834,0.6950093235288347,0.48714286
0.7027469174067179,0.38999998569488525,0.6944104644230434,0.47428572
0.7020062001546225,0.3700000047683716,0.6938882943562099,0.4542857
0.7010780429840088,0.35333332419395447,0.6935085991450719,0.43285716
0.7003125095367432,0.39666667580604553,0.6929913789885385,0.4485714
0.6993956136703491,0.4233333468437195,0.6927091441835675,0.47428572
0.6988005534807841,0.41333332657814026,0.692170740195683,0.48714286
0.6981424689292908,0.4033333361148834,0.6918231838090079,0.48714286
0.6973433264096578,0.4166666567325592,0.6913716299193245,0.4842857
0.6966478514671326,0.4233333468437195,0.6909649324417114,0.4942857
0.6959345269203187,0.4233333468437195,0.6905928141730172,0.51
0.6951417024930319,0.4233333468437195,0.6902074030467442,0.51
0.694461669921875,0.4233333468437195,0.6899061049733843,0.51714283
0.6938369870185852,0.4300000071525574,0.6894469935553414,0.5157143
0.6932547481854757,0.4633333384990692,0.689018611226763,0.51857144
0.6925570837656657,0.4633333384990692,0.6886717908723013,0.53
0.6920343867937724,0.46666666865348816,0.6882298997470311,0.5342857
0.6912802346547444,0.47999998927116394,0.6878258439472743,0.53
0.6904224999745687,0.49666666984558105,0.6874673795700074,0.53571427
0.6897205114364624,0.503333330154419,0.6870304427828108,0.54571426
0.6890513523419698,0.5400000214576721,0.6865177808489118,0.53
0.6884547170003256,0.5433333516120911,0.6860202690533229,0.5328571
0.6877962533632914,0.5533333420753479,0.6854615388597761,0.54142857
0.6869661188125611,0.5366666913032532,0.6848974466323853,0.54142857
0.685895345211029,0.5533333420753479,0.6843643089703151,0.55285716
0.6849020902315776,0.5866666436195374,0.6838582600866046,0.56714284
0.683992190361023,0.6033333539962769,0.6832442658288138,0.57857144
0.6834292459487915,0.5733333230018616,0.6826260624613081,0.58
0.6822891926765442,0.6166666746139526,0.6819979568890163,0.5857143
0.6809873485565185,0.6399999856948853,0.6812270048686436,0.5942857
0.679287900129954,0.6266666650772095,0.6804801157542637,0.5914286
0.6781550661722819,0.6200000047683716,0.6795400098391942,0.57714283
0.6769649950663249,0.6000000238418579,0.6785713866778782,0.5742857
0.6755983487764994,0.5899999737739563,0.6776692261014666,0.5642857
0.6746585750579834,0.6000000238418579,0.6766727358954293,0.5757143
0.6732854024569194,0.6100000143051147,0.6756831244059971,0.58285713
0.6721307905515035,0.6066666841506958,0.6748012876510621,0.5814286
0.6709614578882853,0.6100000143051147,0.6736729206357683,0.5871429
0.6698044101397197,0.6100000143051147,0.6727382285254342,0.58285713
0.66888569911321,0.6333333253860474,0.671487786429269,0.5885714
0.667769304116567,0.6333333253860474,0.6704680156707764,0.5942857
0.6663448659578959,0.6233333349227905,0.6692307915006365,0.6
0.6651803867022197,0.6233333349227905,0.6677053713798523,0.5928571
0.6640130360921224,0.6200000047683716,0.6663720406804766,0.5971429
0.6630824001630148,0.6299999952316284,0.664737685407911,0.6085714
0.6620093925793966,0.6233333349227905,0.6632687071391514,0.6085714
0.6601162155469259,0.6266666650772095,0.6616252429144723,0.6157143
0.6589386026064555,0.6266666650772095,0.6597383192607335,0.61714286
0.6574546146392822,0.6266666650772095,0.6580657832963126,0.62142855
0.6562712605794271,0.6333333253860474,0.6564601755142212,0.62714285
0.6546697314580282,0.6299999952316284,0.6546317737443107,0.63285714
0.6530120571454366,0.6333333253860474,0.6528979754447937,0.6414286
0.6512601137161255,0.6433333158493042,0.6510508588382176,0.63857144
0.6493248836199442,0.6433333158493042,0.6491462792669024,0.65
0.6474070779482524,0.653333306312561,0.6472186183929444,0.6542857
0.6456909998257955,0.6700000166893005,0.6452402629171099,0.6585714
0.6433351413408915,0.6733333468437195,0.6431006165913173,0.6542857
0.6421635381380717,0.6800000071525574,0.6410465097427368,0.6571429
0.6396287703514099,0.6833333373069763,0.6387398208890642,0.6742857
0.6368320059776306,0.6666666865348816,0.6364242434501648,0.6742857
0.6348753253618876,0.6800000071525574,0.634074249608176,0.68142855
0.6316723958651225,0.6700000166893005,0.6314626601764134,0.68
