val_loss,val_accuracy,loss,accuracy
1.9162233715057373,0.29899999499320984,2.286651123428345,0.2078
1.785123085975647,0.3675000071525574,1.898705881881714,0.3018
1.659247305870056,0.3955000042915344,1.762446337890625,0.342
1.551090072631836,0.4494999945163727,1.6663165615081788,0.3825
1.4862519750595093,0.4580000042915344,1.602538998222351,0.4062
1.4971471719741822,0.46399998664855957,1.545661142730713,0.4371
1.4256883306503296,0.49399998784065247,1.5111602739334107,0.4524
1.388775588989258,0.5164999961853027,1.475802900505066,0.4644
1.4099958276748656,0.5070000290870667,1.448766640663147,0.4702
1.346961464881897,0.5249999761581421,1.4159677753448485,0.4864
1.319427809715271,0.5364999771118164,1.385775246810913,0.5013
1.3061557912826538,0.5295000076293945,1.3542507335662841,0.519
1.3275283632278443,0.5224999785423279,1.3461345333099366,0.5152
1.2896036205291748,0.5370000004768372,1.3091065128326416,0.5294
1.2515387058258056,0.5590000152587891,1.2887121654510498,0.5399
1.2508256301879883,0.5550000071525574,1.2795051239013673,0.5394
1.2512775096893312,0.5605000257492065,1.2539931491851806,0.544
1.2101234292984009,0.5824999809265137,1.2317728107452393,0.5595
1.2112364177703858,0.5580000281333923,1.2254014533996582,0.562
1.1877778081893922,0.5770000219345093,1.201824972820282,0.5707
1.1717541599273682,0.578499972820282,1.1954200572967528,0.5701
1.1724008569717408,0.5824999809265137,1.1602214509963988,0.5871
1.1871115283966065,0.5835000276565552,1.1292046955108643,0.5909
1.163108136177063,0.5860000252723694,1.1402952339172363,0.5936
1.1639376621246338,0.578499972820282,1.1170277389526366,0.5957
1.1550345821380614,0.574999988079071,1.0938076128005982,0.6133
1.1255220794677734,0.5924999713897705,1.0693817333221436,0.6157
1.130023431777954,0.5929999947547913,1.0791408948898316,0.617
1.1277430629730225,0.5849999785423279,1.054763261604309,0.6244
1.1035583333969117,0.5995000004768372,1.0336562055587768,0.6351
1.1082160053253174,0.609000027179718,1.0320382663726806,0.6337
1.1010005159378051,0.6104999780654907,1.0265739376068115,0.6288
1.0988679151535035,0.6075000166893005,1.0163326890945434,0.6345
1.0777721071243287,0.6134999990463257,0.9854767538070679,0.6495
1.0748255081176759,0.6069999933242798,0.9750504446029663,0.6533
1.0818153467178344,0.6119999885559082,0.9796137638092041,0.6491
1.0689803600311278,0.6179999709129333,0.9473077583312989,0.6626
1.0750276250839232,0.609499990940094,0.9434876720428467,0.6592
1.0746083059310914,0.612500011920929,0.9386173488616943,0.6624
1.0773006467819213,0.6085000038146973,0.9313199310302734,0.6619
1.114934434890747,0.6100000143051147,0.9155281683921814,0.6709
1.0616213426589967,0.6230000257492065,0.8943678194046021,0.6771
1.058896601676941,0.6305000185966492,0.8996555580139161,0.6775
1.079015471458435,0.6234999895095825,0.8847757511138916,0.68
1.0609660320281982,0.6290000081062317,0.8784492248535156,0.6813
