val_loss,val_accuracy,loss,accuracy
2.2809787044525147,0.14749999344348907,2.3121883918762207,0.1139
2.2407580852508544,0.20749999582767487,2.273829058074951,0.1373
2.1414892177581786,0.22200000286102295,2.2157502670288087,0.1868
2.084470947265625,0.24449999630451202,2.1135801040649413,0.2241
2.000684555053711,0.2709999978542328,2.0392999237060545,0.2485
2.1838765602111816,0.20999999344348907,1.9904448886871338,0.2692
2.00025053024292,0.2840000092983246,1.9378452548980714,0.285
2.1506187744140624,0.24650000035762787,1.9014119842529298,0.2975
2.619958833694458,0.14650000631809235,1.8630832178115844,0.3145
1.8981175661087035,0.28999999165534973,1.8499789564132691,0.3302
2.4686063594818117,0.21449999511241913,1.7882688671112061,0.3463
2.0537174339294433,0.27300000190734863,1.7605401401519776,0.3588
1.9690119724273683,0.31349998712539673,1.715633226966858,0.3718
2.3242632522583007,0.23800000548362732,1.6973620891571044,0.3783
2.1191744346618653,0.27549999952316284,1.6836465114593506,0.3855
1.8506613788604735,0.3165000081062317,1.6482507513046265,0.3998
1.9677417011260987,0.3305000066757202,1.6069815210342406,0.413
1.750446102142334,0.3824999928474426,1.583868939781189,0.4198
1.7450254220962524,0.3555000126361847,1.5729046045303345,0.4288
1.573299213409424,0.42100000381469727,1.5451032802581788,0.4385
2.3561352806091307,0.2515000104904175,1.5318757623672485,0.4387
1.756587080001831,0.3684999942779541,1.516331085395813,0.4527
1.9298439865112305,0.3095000088214874,1.5057137575149535,0.4505
1.9298347349166871,0.3504999876022339,1.4708974309921266,0.458
1.733925703048706,0.38600000739097595,1.4895262981414794,0.4642
1.8129614219665526,0.3440000116825104,1.4465246690750122,0.4697
1.7894456529617309,0.3799999952316284,1.4371568523406983,0.4737
2.052760446548462,0.29249998927116394,1.424161343383789,0.4821
1.7201308422088624,0.42250001430511475,1.4028206764221192,0.4887
1.5124294338226318,0.44850000739097595,1.3862463670730591,0.4916
