val_loss,val_accuracy,loss,accuracy,lr
<<<<<<< HEAD
0.5866504136721293,0.653333306312561,0.5797604499544416,0.69,0.01
0.5852413622538248,0.653333306312561,0.5796141164643424,0.69,0.01
0.5851985398928324,0.6600000262260437,0.577383097239903,0.69142854,0.01
0.5816079560915629,0.6666666865348816,0.5817820542199271,0.68857145,0.01
0.579196035861969,0.6766666769981384,0.5824130695206778,0.6942857,0.01
0.590787607828776,0.6433333158493042,0.5792634677886963,0.68857145,0.01
0.5793335445721944,0.6800000071525574,0.5777160538945879,0.69142854,0.01
0.5833749540646871,0.6633333563804626,0.5788764347348895,0.69142854,0.01
0.5869909636179607,0.6666666865348816,0.5801962389264788,0.68857145,0.01
0.5789865159988403,0.6666666865348816,0.5768023668016706,0.69285715,0.01
0.5769473894437154,0.6766666769981384,0.5788907371248517,0.68714285,0.01
0.5810794345537822,0.6633333563804626,0.5749041475568499,0.69714284,0.01
0.5846469402313232,0.6499999761581421,0.5789460849761963,0.6857143,0.01
0.5807327548662822,0.6800000071525574,0.579227887902941,0.69,0.01
0.5790359473228455,0.6666666865348816,0.5724646040371486,0.69714284,0.01
0.5776908270517985,0.6866666674613953,0.5759915774209159,0.69,0.01
0.5857499933242798,0.6466666460037231,0.5794043074335371,0.6957143,0.01
0.5818056988716126,0.6833333373069763,0.5748350596427918,0.68857145,0.01
0.5776854133605958,0.6700000166893005,0.5834034998076303,0.67714286,0.01
0.5868283176422119,0.6733333468437195,0.5802329421043396,0.68714285,0.01
0.5752312175432841,0.6766666769981384,0.5732636688436781,0.69714284,0.01
0.5727123506863911,0.6800000071525574,0.5735976266860962,0.69857144,0.01
0.5792891486485799,0.6800000071525574,0.5724125702040536,0.69142854,0.01
0.5750975561141968,0.6800000071525574,0.5749395063945225,0.68285716,0.01
0.5773031846682231,0.6766666769981384,0.5774637051991054,0.6842857,0.01
0.5792675614356995,0.6733333468437195,0.5728170166696821,0.69714284,0.01
0.5799271376927694,0.6700000166893005,0.5724700256756374,0.69142854,0.01
0.5751853903134664,0.6766666769981384,0.5727202892303467,0.69285715,0.01
0.5797801995277405,0.6833333373069763,0.5745770645141601,0.68142855,0.01
0.5844470397631327,0.6466666460037231,0.5710309115477971,0.69857144,0.01
0.5749196513493856,0.6899999976158142,0.5750255462101528,0.69142854,0.01
0.5716108330090841,0.6899999976158142,0.5720267217499869,0.6857143,0.01
0.5766996582349141,0.6666666865348816,0.5760653533254351,0.6842857,0.01
0.5734777204195658,0.6933333277702332,0.5848510885238647,0.6842857,0.01
0.5766403237978618,0.6600000262260437,0.5704829771178109,0.7014286,0.01
0.5799734950065613,0.6766666769981384,0.5750213643482753,0.69285715,0.01
0.5743080933888753,0.6833333373069763,0.585276083946228,0.68142855,0.01
0.5704415003458659,0.6800000071525574,0.5740858578681945,0.6785714,0.01
0.5725404596328736,0.6933333277702332,0.5780327412060329,0.68,0.01
0.5786091899871826,0.653333306312561,0.5713448296274458,0.6957143,0.01
0.5803847479820251,0.6700000166893005,0.5682249123709543,0.69285715,0.01
0.5722603829701741,0.6700000166893005,0.5669372561999729,0.69714284,0.01
0.5706881817181905,0.6733333468437195,0.5734763097763061,0.7,0.01
0.5808211207389832,0.6766666769981384,0.5736158868244716,0.69142854,0.01
0.5749267228444417,0.6633333563804626,0.5665592350278582,0.6957143,0.01
0.5825725277264913,0.6766666769981384,0.567313928604126,0.69714284,0.01
0.5727484822273254,0.6733333468437195,0.5754687520435878,0.68285716,0.01
0.5878761665026346,0.6633333563804626,0.5858980989456177,0.6757143,0.01
0.6522927800814311,0.6066666841506958,0.6164131365503583,0.6571429,0.001
0.6594139409065246,0.6033333539962769,0.6725574394634791,0.60142857,0.001
0.6526631077130636,0.6000000238418579,0.6760137731688364,0.5957143,0.001
0.6423524363835653,0.6166666746139526,0.667727268082755,0.6085714,0.001
0.6333363302548727,0.6233333349227905,0.6549602903638567,0.61714286,0.001
0.6266930882136027,0.6233333349227905,0.6403550621441433,0.62857145,0.001
0.6265653236707052,0.6200000047683716,0.6295041162627084,0.6357143,0.001
0.631366818745931,0.6200000047683716,0.6235260680743626,0.64,0.001
0.6368875018755595,0.6200000047683716,0.6238759759494237,0.64285713,0.001
0.6344286735852559,0.6166666746139526,0.6234511750085013,0.6471428,0.001
0.6312087464332581,0.6266666650772095,0.6223846428734916,0.6471428,0.001
0.6295011885960897,0.6266666650772095,0.6215988080842154,0.64285713,0.001
0.631362308661143,0.6266666650772095,0.6210866042545864,0.6471428,0.001
0.6320901910463969,0.6233333349227905,0.6200938429151263,0.65,0.001
0.6324919851620993,0.6233333349227905,0.6192627021244594,0.6514286,0.001
0.6337019205093384,0.6200000047683716,0.6178176913942609,0.65,0.001
0.635820681254069,0.6200000047683716,0.616476149218423,0.6542857,0.001
0.636424458026886,0.6166666746139526,0.6152572969027928,0.6585714,0.001
0.6301055018107097,0.6266666650772095,0.6105206836972917,0.6628571,0.001
0.6230500555038452,0.6266666650772095,0.6042040208407811,0.6628571,0.001
0.6120040353139241,0.6433333158493042,0.5936300901004247,0.6642857,0.001
0.6030847382545471,0.6700000166893005,0.583679736341749,0.68285716,0.001
0.588226249217987,0.6733333468437195,0.5723231410980225,0.7,0.001
0.5776089382171631,0.6733333468437195,0.565231706074306,0.69714284,0.001
0.5715671634674072,0.6800000071525574,0.5642960555212838,0.7014286,0.001
0.5699771054585775,0.6766666769981384,0.563515316077641,0.70428574,0.001
0.5693055637677511,0.6800000071525574,0.5637437687601362,0.7057143,0.001
0.570470412572225,0.6800000071525574,0.5637620401382446,0.70428574,0.001
0.5726150210698445,0.6800000071525574,0.5633354146139963,0.70285714,0.001
0.5742277367909749,0.6733333468437195,0.563381471974509,0.7,0.001
0.5755473836263021,0.6833333373069763,0.56355044398989,0.70285714,0.001
0.5751787853240967,0.6800000071525574,0.5629229623930795,0.7014286,0.001
0.5735822304089864,0.6800000071525574,0.5630217814445495,0.70285714,0.001
0.5736456322669983,0.6800000071525574,0.5627592883791243,0.70428574,0.001
0.5746303200721741,0.6766666769981384,0.5626735036713736,0.70285714,0.001
0.5745466661453247,0.6766666769981384,0.5628188347816467,0.7014286,0.001
0.574749363263448,0.6800000071525574,0.5629212621280125,0.70285714,0.001
0.5742289400100709,0.6800000071525574,0.5627850352014814,0.7014286,0.001
0.575232318242391,0.6733333468437195,0.5626887273788452,0.7,0.001
0.5752988990147908,0.6733333468437195,0.5625565198489598,0.7014286,0.001
0.575208215713501,0.6766666769981384,0.5625584425245013,0.70285714,0.001
0.5740856266021729,0.6800000071525574,0.5625863562311445,0.70428574,0.001
0.5741455666224162,0.6800000071525574,0.5627294192995344,0.70285714,0.001
0.5739189958572388,0.6800000071525574,0.5628315251214163,0.70428574,0.001
0.573686405022939,0.6800000071525574,0.5625461237771171,0.70285714,0.001
0.5739838719367981,0.6766666769981384,0.5624330234527588,0.70857143,0.001
0.5739211257298787,0.6800000071525574,0.5624972687448774,0.70428574,0.001
0.5743207534154257,0.6733333468437195,0.5628390346254621,0.70428574,0.001
0.5747914322217306,0.6733333468437195,0.5629775282314845,0.70285714,0.001
0.5744658891359965,0.6733333468437195,0.5623693081310818,0.7014286,0.001
0.5738819686571757,0.6800000071525574,0.5622948002815247,0.70428574,0.001
0.5734652082125345,0.6766666769981384,0.5622879202025277,0.7057143,0.001
0.5741625110308329,0.6833333373069763,0.5623887256213597,0.70428574,0.001
0.57386878490448,0.6833333373069763,0.5620778403963361,0.70428574,0.001
0.5741589347521464,0.6833333373069763,0.5622727087565831,0.70428574,0.001
0.5742664885520935,0.6800000071525574,0.5617694027083261,0.70428574,0.001
0.5743537306785583,0.6800000071525574,0.5623029232025146,0.7057143,0.001
0.5735540334383646,0.6766666769981384,0.5621852173124041,0.70428574,0.001
0.5725568135579427,0.6700000166893005,0.5619087144306728,0.7057143,0.001
0.5721415678660074,0.6700000166893005,0.5619426815850395,0.70714283,0.001
0.5720687603950501,0.6766666769981384,0.5618996596336365,0.70714283,0.001
0.5722075057029724,0.6733333468437195,0.56178512437003,0.70714283,0.001
0.5735292220115662,0.6733333468437195,0.5618324163981846,0.70714283,0.001
0.5737976876894633,0.6733333468437195,0.5617971158027649,0.7057143,0.001
0.5737783829371135,0.6733333468437195,0.5618250513076782,0.70428574,0.001
0.5733184464772543,0.6766666769981384,0.5616425538063049,0.70428574,0.001
0.5731487615903219,0.6766666769981384,0.5615395024844578,0.7057143,0.001
0.5729739181200664,0.6766666769981384,0.56163761309215,0.7057143,0.001
0.5729772782325745,0.6766666769981384,0.5615930274554661,0.70714283,0.001
0.5726716653505961,0.6800000071525574,0.561594261101314,0.7057143,0.001
0.5720980032285055,0.6766666769981384,0.5616113999911717,0.7057143,0.001
0.5720263965924581,0.6800000071525574,0.5618832359995161,0.70428574,0.001
0.5727426091829936,0.6766666769981384,0.5615062856674194,0.7057143,0.001
0.5733735013008118,0.6733333468437195,0.561268287045615,0.7057143,0.001
0.5738865208625793,0.6733333468437195,0.5621694445610046,0.70285714,0.001
0.57290340979894,0.6733333468437195,0.5615629601478577,0.70428574,0.001
0.5723662193616231,0.6800000071525574,0.5615589492661612,0.70428574,0.001
0.5720756125450134,0.6800000071525574,0.5613175569261823,0.70428574,0.001
0.5716358908017476,0.6733333468437195,0.5618310986246382,0.70428574,0.001
0.5726921916007995,0.6733333468437195,0.561263211114066,0.7057143,0.001
0.5733152985572815,0.6733333468437195,0.5612610411643982,0.7057143,0.001
0.5739419865608215,0.6766666769981384,0.5616102770396642,0.70428574,0.001
0.5737594199180603,0.6700000166893005,0.5615449888365609,0.7057143,0.001
0.5720627935727437,0.6733333468437195,0.5614189529418945,0.7057143,0.001
0.5728197757403056,0.6700000166893005,0.561531823022025,0.70428574,0.001
0.5721024028460184,0.6700000166893005,0.5614325554030282,0.70428574,0.001
0.5721515210469564,0.6800000071525574,0.561469487462725,0.70428574,0.001
0.57228129307429,0.6800000071525574,0.5612131980487278,0.7057143,0.001
0.5716456762949625,0.6700000166893005,0.5612523371832712,0.70285714,0.001
0.572682371934255,0.6766666769981384,0.5610321634156363,0.70428574,0.001
0.5732626779874166,0.6800000071525574,0.5609566930362156,0.70428574,0.001
0.5738929112752279,0.6700000166893005,0.5609698057174682,0.7057143,0.001
0.5734618473052978,0.6766666769981384,0.5612048649787903,0.70428574,0.001
0.5726134705543519,0.6766666769981384,0.5611727872916631,0.7057143,0.001
0.5724545407295227,0.6733333468437195,0.5610139581135342,0.70428574,0.001
0.5727420997619629,0.6766666769981384,0.5608207273483277,0.7057143,0.001
0.5724932567278544,0.6833333373069763,0.561172992842538,0.7057143,0.001
0.5716208545366923,0.6766666769981384,0.5610045773642404,0.70428574,0.001
0.5707766071955362,0.6700000166893005,0.5609982694898333,0.70428574,0.001
0.57055038134257,0.6733333468437195,0.5608690612656729,0.7057143,0.001
0.5716745281219482,0.6766666769981384,0.5610319072859627,0.7057143,0.001
0.5717039966583252,0.6800000071525574,0.560931819166456,0.70428574,0.001
0.5725309713681539,0.6800000071525574,0.5610827650342669,0.70428574,0.001
0.571873217423757,0.6766666769981384,0.5608424738475255,0.70428574,0.001
0.5714476490020752,0.6766666769981384,0.5608480109487262,0.7057143,0.001
0.5705594031016031,0.6666666865348816,0.5611712091309684,0.70285714,0.001
0.570853910446167,0.6833333373069763,0.5606837146622794,0.70714283,0.001
0.5712016399701436,0.6800000071525574,0.5607600361960274,0.7057143,0.001
0.5710787979761759,0.6700000166893005,0.5607992230142866,0.7057143,0.001
0.5712671788533529,0.6733333468437195,0.5605711683205196,0.7057143,0.001
0.572016917069753,0.6800000071525574,0.5606785566466195,0.7057143,0.001
0.5721058336893717,0.6733333468437195,0.5606096264294216,0.70428574,0.001
0.5719396432240804,0.6800000071525574,0.560491510799953,0.70428574,0.001
0.5723668273289998,0.6700000166893005,0.560526191847665,0.7057143,0.001
0.5725102559725443,0.6800000071525574,0.5607466101646423,0.70428574,0.001
0.5726226186752319,0.6766666769981384,0.56063547202519,0.7057143,0.001
0.5719649028778077,0.6766666769981384,0.5606615398611341,0.70285714,0.001
0.5718574055035909,0.6800000071525574,0.5604215369905744,0.7057143,0.001
0.5720568275451661,0.6766666769981384,0.5606138062477112,0.7057143,0.001
0.5712044994036357,0.6800000071525574,0.5603698348999023,0.7057143,0.001
0.5710337686538697,0.6766666769981384,0.5603868082591466,0.70428574,0.001
0.5721665763854981,0.6800000071525574,0.5605252504348754,0.70428574,0.001
0.5722130950291952,0.6766666769981384,0.5604537742478507,0.7014286,0.001
0.5716597851117452,0.6800000071525574,0.5606041295187814,0.70428574,0.001
0.5708041501045227,0.6766666769981384,0.5605732572078704,0.70428574,0.001
0.5711097764968872,0.6800000071525574,0.5602607563563755,0.70428574,0.001
0.5707890192667643,0.6733333468437195,0.5604768770081656,0.7057143,0.001
0.572075654665629,0.6833333373069763,0.5601672152110508,0.70428574,0.001
0.5726007874806722,0.6800000071525574,0.560285268511091,0.7057143,0.001
0.5722556050618489,0.6800000071525574,0.5606293160574777,0.70285714,0.001
0.5704644687970479,0.6833333373069763,0.5602159231049674,0.70428574,0.001
0.5698181382815043,0.6733333468437195,0.5601235938072204,0.70857143,0.001
0.5705704720815022,0.6733333468437195,0.5603288670948573,0.70428574,0.001
0.5714342832565308,0.6766666769981384,0.5601741174289159,0.7057143,0.001
0.5717512734731038,0.6800000071525574,0.5601357715470451,0.70428574,0.001
0.5722944545745849,0.6766666769981384,0.5603279720033918,0.7057143,0.001
0.5721590145428975,0.6800000071525574,0.5604917127745492,0.7057143,0.001
0.5721114420890808,0.6800000071525574,0.5602965433256967,0.7057143,0.001
=======
0.7322617252667745,0.49666666984558105,0.7169021616663251,0.51,0.01
0.7168600249290467,0.5,0.7158078241348267,0.5057143,0.01
0.6987763627370198,0.4833333194255829,0.709980104310172,0.51714283,0.01
0.6950926001866659,0.49666666984558105,0.6851499162401472,0.5042857,0.01
0.6965208578109742,0.49000000953674316,0.6757418009213039,0.55,0.01
0.6863078467051188,0.5,0.6720179694039481,0.61285716,0.01
0.6837069733937582,0.5099999904632568,0.6691912848608834,0.50285715,0.01
0.6838648819923401,0.5433333516120911,0.6627546552249364,0.5971429,0.01
0.6754318896929423,0.5333333611488342,0.6602004773276193,0.58428574,0.01
0.6699144673347474,0.5833333134651184,0.6515682363510131,0.5942857,0.01
0.6653382023175557,0.6000000238418579,0.6483977137293134,0.6414286,0.01
0.6643145473798117,0.5899999737739563,0.643848170212337,0.70285714,0.01
0.6609680008888245,0.5733333230018616,0.6378078665052141,0.6314286,0.01
0.6561965839068095,0.5733333230018616,0.6343454739025661,0.68,0.01
0.6487341984113058,0.5933333039283752,0.6314041025297983,0.64857143,0.01
0.645424534479777,0.699999988079071,0.6302432445117405,0.7157143,0.01
0.639060308933258,0.6566666960716248,0.6193142707007272,0.67142856,0.01
0.6353434665997824,0.653333306312561,0.6147953064101083,0.70714283,0.01
0.6266483004887898,0.6733333468437195,0.600681927885328,0.7185714,0.01
0.6224206932385763,0.7066666483879089,0.5926647482599531,0.7185714,0.01
0.6040426023801168,0.7166666388511658,0.5849882054328919,0.77,0.01
0.5954413843154908,0.7766666412353516,0.5793720756258284,0.6957143,0.01
0.5946102396647135,0.6633333563804626,0.5662101868220738,0.81,0.01
0.5894082538286844,0.7133333086967468,0.5635995663915362,0.7185714,0.01
0.5595751547813416,0.7400000095367432,0.5507745558874948,0.75285715,0.01
0.5563198900222779,0.7366666793823242,0.5466822334698268,0.7785714,0.01
0.5467784516016643,0.7166666388511658,0.5419320360251836,0.7457143,0.01
0.5748659706115723,0.699999988079071,0.5168538294519697,0.76285714,0.01
0.4907507149378459,0.8133333325386047,0.5017515369824,0.79285717,0.01
0.531770662466685,0.7233333587646484,0.49233451128005984,0.7757143,0.01
0.49073901812235515,0.7833333611488342,0.5001855819565909,0.76,0.01
0.457997225522995,0.8266666531562805,0.4733539111273629,0.7942857,0.01
0.4654935574531555,0.7666666507720947,0.45386043889181954,0.80142856,0.01
0.44837289333343505,0.7566666603088379,0.44613641023635864,0.80714285,0.01
0.5132205895582835,0.7233333587646484,0.4476890625272478,0.81,0.01
0.47311420877774557,0.746666669845581,0.4501550243582044,0.79142857,0.01
0.4437300221125285,0.8199999928474426,0.4369187658173697,0.8,0.01
0.39537495295206704,0.8299999833106995,0.4335228054864066,0.80714285,0.01
0.49875992894172666,0.7366666793823242,0.4070475266660963,0.81857145,0.01
0.580465030670166,0.6800000071525574,0.4688008393560137,0.7871429,0.01
0.6094896125793458,0.6600000262260437,0.4818978364127023,0.78,0.01
0.46839977184931436,0.7799999713897705,0.48259349278041297,0.76428574,0.01
0.4214143478870392,0.7900000214576721,0.48983229296548025,0.7614286,0.01
0.40243626475334165,0.8299999833106995,0.42485303691455295,0.8057143,0.01
0.39585724353790286,0.8133333325386047,0.40943026832171847,0.82857144,0.01
0.3757836957772573,0.8399999737739563,0.4004781094619206,0.82,0.01
0.4033266818523407,0.8100000023841858,0.39885175177029203,0.82857144,0.01
0.3702655172348022,0.8533333539962769,0.38767245922769816,0.83428574,0.01
0.36720027844111125,0.8233333230018616,0.38137186425072805,0.82857144,0.01
0.37914706985155744,0.8166666626930237,0.38585764237812586,0.8314286,0.01
0.37319803913434346,0.8399999737739563,0.4015478563308716,0.81857145,0.01
0.3848584624131521,0.8233333230018616,0.3887477936063494,0.8242857,0.01
0.42954010208447774,0.7900000214576721,0.38856717450278144,0.81142855,0.01
0.36979870438575746,0.8399999737739563,0.40023320317268374,0.81,0.01
0.3811748496691386,0.8399999737739563,0.4145762959548405,0.79714286,0.01
0.37714651942253113,0.8199999928474426,0.37751182505062647,0.83428574,0.01
0.3553576457500458,0.846666693687439,0.3745002593312945,0.83,0.01
0.4052439292271932,0.8133333325386047,0.39127633895192826,0.82285714,0.01
0.43939539114634196,0.7833333611488342,0.39824011053357805,0.81714284,0.01
0.4239244071642558,0.7933333516120911,0.39889148933546886,0.83428574,0.01
0.42211267471313474,0.8166666626930237,0.4014100549902235,0.8214286,0.01
0.3836232956250509,0.8100000023841858,0.4064847988741738,0.82,0.01
0.363326567808787,0.8566666841506958,0.38562970093318394,0.8157143,0.01
0.3869440035025279,0.8066666722297668,0.3983462700673512,0.8142857,0.01
0.4423364504178365,0.7766666412353516,0.3980110146318163,0.8057143,0.01
0.37792483806610105,0.8100000023841858,0.3972904910360064,0.81285715,0.01
0.41276516755421955,0.8433333039283752,0.40612868428230287,0.8042857,0.01
0.6786948680877686,0.6866666674613953,0.491581893989018,0.7714286,0.001
0.49602980454762774,0.7566666603088379,0.5795894506999425,0.7185714,0.001
0.3786815182367961,0.8199999928474426,0.41513274226869856,0.8,0.001
0.37556862314542133,0.8199999928474426,0.38525537729263304,0.82285714,0.001
0.382526703675588,0.8066666722297668,0.3859723550932748,0.8257143,0.001
0.37610826929410296,0.8333333134651184,0.3767544552258083,0.84,0.001
0.3680599319934845,0.8433333039283752,0.36298372149467467,0.84,0.001
0.3688766181468964,0.8433333039283752,0.3627489215987069,0.8385714,0.001
0.36627047816912334,0.8500000238418579,0.362780659198761,0.8357143,0.001
0.3642704975605011,0.8500000238418579,0.35897511669567655,0.84,0.001
0.361939857006073,0.8500000238418579,0.35878271886280605,0.8471429,0.001
0.35764179825782777,0.8433333039283752,0.35747081995010377,0.8457143,0.001
0.35747297247250875,0.846666693687439,0.35758213571139746,0.8442857,0.001
0.36206144372622173,0.8533333539962769,0.3580857973439353,0.8428571,0.001
0.36284772992134096,0.8433333039283752,0.3558018870013101,0.8471429,0.001
